-1.0                     -2.848849715811089
-0.9797979797979798    -3.0509162068039837
-0.9595959595959596    -3.5062178452782895
-0.9393939393939394    -3.3182260898290887
-0.9191919191919192    -2.4857408192116615
-0.898989898989899     -3.2893444034633563
-0.8787878787878788    -3.1893091661051427
-0.8585858585858586    -2.43156790973538
-0.8383838383838383    -2.252104623795911
-0.8181818181818182    -2.889796627283973
-0.797979797979798     -2.9437656669495293
-0.7777777777777778    -2.7202355338354915
-0.7575757575757576    -1.9220469653086445
-0.7373737373737373    -2.4262680128131233
-0.7171717171717171    -1.9055397496964128
-0.696969696969697    -1.9739003680867235
-0.6767676767676768    -1.6724310524327275
-0.6565656565656566    -1.5856009616930289
-0.6363636363636364    -1.4389172877342067
-0.6161616161616161    -1.960809794451391
-0.5959595959595959    -1.4295819728146153
-0.5757575757575758    -1.918393322751864
-0.5555555555555556    -1.9323694965606264
-0.5353535353535354    -1.6829914953748544
-0.5151515151515151    -1.5749148136233615
-0.494949494949495    -1.2159735925023667
-0.47474747474747475    -1.2069096064080174
-0.45454545454545453    -1.1838361618758404
-0.43434343434343436    -1.0642454661908127
-0.41414141414141414    -1.3205958746489266
-0.3939393939393939    -1.20449742596602
-0.37373737373737376    -1.0114258920789638
-0.35353535353535354    -1.112857548812866
-0.3333333333333333    -0.9018813899185837
-0.31313131313131315    -0.7330082405485108
-0.29292929292929293    -0.7090578179137238
-0.2727272727272727    -0.7188601919446992
-0.25252525252525254    -0.8213392297063556
-0.23232323232323232    -0.8048967239425275
-0.21212121212121213    -0.5803647527036161
-0.1919191919191919    -0.5293980840904837
-0.1717171717171717    -0.6309375206849533
-0.15151515151515152    -0.5457655225644491
-0.13131313131313133    -0.3515616170569695
-0.1111111111111111    -0.28098537282720354
-0.09090909090909091    -0.2639403411260592
-0.0707070707070707    -0.2169110762807798
-0.050505050505050504    -0.12161002783638519
-0.030303030303030304    -0.11401861516135
-0.010101010101010102    -0.03904477020298186
0.010101010101010102    0.030318280748417206
0.030303030303030304    0.10923186157503445
0.050505050505050504    0.1734017868392533
0.0707070707070707    0.22401304587919915
0.09090909090909091    0.2146800947136162
0.1111111111111111    0.4047073279412665
0.13131313131313133    0.3263332092466906
0.15151515151515152    0.4274296132524701
0.1717171717171717    0.4641254314417267
0.1919191919191919    0.6378930137980682
0.21212121212121213    0.5392242473227726
0.23232323232323232    0.6965021047734014
0.25252525252525254    0.6754053475505154
0.2727272727272727    0.8107975946092008
0.29292929292929293    0.856199555381156
0.31313131313131315    1.084071113569472
0.3333333333333333    0.8639614726190837
0.35353535353535354    1.1271826936788123
0.37373737373737376    0.899905407588484
0.3939393939393939    1.4196971521327064
0.41414141414141414    1.386101320368016
0.43434343434343436    1.1460515659726267
0.45454545454545453    1.6228201155612632
0.47474747474747475    1.5036918616447457
0.494949494949495    1.3524393817577107
0.5151515151515151    1.9159149428540938
0.5353535353535354    1.7170466264418558
0.5555555555555556    1.5933518312598531
0.5757575757575758    2.120942132790998
0.5959595959595959    1.5562179367353535
0.6161616161616161    1.4019165195427834
0.6363636363636364    1.9349804976648546
0.6565656565656566    1.7167203310476422
0.6767676767676768    1.6113166082186159
0.696969696969697    1.8688853762898516
0.7171717171717171    2.5531379892314674
0.7373737373737373    1.821000754786339
0.7575757575757576    1.8400328148036422
0.7777777777777778    2.3052881479840073
0.797979797979798    2.365146637912141
0.8181818181818182    2.63327709421828
0.8383838383838383    2.264513413063184
0.8585858585858586    2.327523671208931
0.8787878787878788    2.1548030898381203
0.898989898989899    2.0633350740633016
0.9191919191919192    2.092368590205817
0.9393939393939394    2.610537573345329
0.9595959595959596    2.535229443406024
0.9797979797979798    2.508157525163778
1.    2.606938125337085
